,FileName,Nose_x,Nose_y,LeftEyeInnerCorner_x,LeftEyeInnerCorner_y,LeftEye_x,LeftEye_y,LefEyeOuterCorner_x,LefEyeOuterCorner_y,RightEyeInnerCorner_x,RightEyeInnerCorner_y,RightEye_x,RightEye_y,RightEyeOuterCorner_x,RightEyeOuterCorner_y,LeftEar_x,LeftEar_y,RightEar_x,RightEar_y,MouthLeftCorner_x,MouthLeftCorner_y,MouthRightCorner_x,MouthRightCorner_y,LeftShoulder_x,LeftShoulder_y,RightShoulder_x,RightShoulder_y,LeftElbow_x,LeftElbow_y,RightElbow_x,RightElbow_y,LeftWrist_x,LeftWrist_y,RightWrist_x,RightWrist_y,LeftLittleFinger_x,LeftLittleFinger_y,RightLittleFinger_x,RightLittleFinger_y,LeftIndexFinger_x,LeftIndexFinger_y,RightIndexFinger_x,RightIndexFinger_y,LeftThumb_x,LeftThumb_y,RightThumb_x,RightThumb_y,LeftHip_x,LeftHip_y,RightHip_x,RightHip_y,LeftKnee_x,LeftKnee_y,RightKnee_x,RightKnee_y,LeftAnkle_x,LeftAnkle_y,RightAnkle_x,RightAnkle_y,LeftHeel_x,LeftHeel_y,RightHeel_x,RightHeel_y,TheIndexFingerOfTheLeftFoot_x,TheIndexFingerOfTheLeftFoot_y,TheIndexFingerOfTheRightFoot_x,TheIndexFingerOfTheRightFoot_y,target
0,DATASET/TRAIN/goddess/00000112.jpg,0.49376630783081055,0.22212065756320953,0.49619972705841064,0.21017861366271973,0.4991733729839325,0.21041995286941528,0.5027568936347961,0.2107030749320984,0.48896074295043945,0.2107279747724533,0.48687922954559326,0.21148470044136047,0.48460301756858826,0.21215489506721497,0.5072147250175476,0.22626358270645142,0.47362956404685974,0.22215551137924194,0.5003863573074341,0.23862555623054504,0.4881112277507782,0.2386685162782669,0.5654754638671875,0.3330610394477844,0.41053226590156555,0.32960423827171326,0.7148610353469849,0.33958351612091064,0.25605589151382446,0.3519364595413208,0.7299282550811768,0.20695531368255615,0.25283950567245483,0.22628295421600342,0.7294116616249084,0.1725636124610901,0.2475484013557434,0.18613755702972412,0.7124987840652466,0.1702042520046234,0.2654709219932556,0.18078911304473877,0.7091918587684631,0.18564212322235107,0.27631497383117676,0.1939866542816162,0.5378454923629761,0.5774928331375122,0.4463011622428894,0.5865368247032166,0.7197153568267822,0.6408997178077698,0.27199307084083557,0.6527471542358398,0.7157793045043945,0.8287465572357178,0.28187042474746704,0.8277280926704407,0.6872184872627258,0.859726071357727,0.3049255907535553,0.8579599857330322,0.8078476786613464,0.8612079620361328,0.1960121989250183,0.8660627007484436,goddess
1,DATASET/TRAIN/goddess/00000190.jpg,0.5050527453422546,0.5667032599449158,0.5152304172515869,0.5679977536201477,0.5214358568191528,0.5633960366249084,0.527924656867981,0.5589422583580017,0.4996650218963623,0.5781667828559875,0.49505504965782166,0.5796757936477661,0.4910280406475067,0.580332338809967,0.5398454070091248,0.5197209715843201,0.48198437690734863,0.5353996753692627,0.5140734314918518,0.528791606426239,0.4971250891685486,0.544976532459259,0.6102123260498047,0.3910587430000305,0.404636025428772,0.4052084684371948,0.5545124411582947,0.6495814919471741,0.45527687668800354,0.6723695397377014,0.5103403329849243,0.8552916646003723,0.5278060436248779,0.8842688202857971,0.5292385220527649,0.8557165265083313,0.5516800880432129,0.8857438564300537,0.5255866646766663,0.848484456539154,0.5661198496818542,0.8718240857124329,0.5168492197990417,0.8526583909988403,0.5534729361534119,0.8716986775398254,0.5758458971977234,0.3603664040565491,0.45206859707832336,0.3625212609767914,0.7481632828712463,0.4173932671546936,0.29142770171165466,0.39890971779823303,0.7899616956710815,0.7657550573348999,0.2813106179237366,0.7251242995262146,0.7768568992614746,0.8060207366943359,0.30303847789764404,0.7584047913551331,0.8369040489196777,0.878962516784668,0.2550683319568634,0.8493233919143677,goddess
2,DATASET/TRAIN/goddess/00000348.jpg,0.5332775115966797,0.21921753883361816,0.5402006506919861,0.19828692078590393,0.546033501625061,0.19796879589557648,0.5516592264175415,0.19791865348815918,0.5210572481155396,0.19828280806541443,0.5135931372642517,0.19787243008613586,0.5063959360122681,0.19750727713108063,0.5529031753540039,0.2057994157075882,0.4946826100349426,0.2080962359905243,0.5423445701599121,0.23945531249046326,0.5211004018783569,0.239964097738266,0.6125792860984802,0.32043367624282837,0.4036099910736084,0.3319830298423767,0.7681233882904053,0.29110559821128845,0.24356386065483093,0.3119685649871826,0.8031651377677917,0.12945252656936646,0.2327990084886551,0.16693167388439178,0.8226372003555298,0.08525608479976654,0.22204259037971497,0.12392833083868027,0.8071094751358032,0.07990126311779022,0.24176058173179626,0.11582484096288681,0.7940846681594849,0.09508056938648224,0.2525467872619629,0.13084569573402405,0.5544439554214478,0.5954729318618774,0.414196640253067,0.6066041588783264,0.7982212901115417,0.6469220519065857,0.17773275077342987,0.6815260648727417,0.7782312631607056,0.9011440277099609,0.1795247495174408,0.9145745038986206,0.7470263838768005,0.9466874003410339,0.2066149264574051,0.954838752746582,0.8707315325737,0.9282525181770325,0.08181468397378922,0.9725815057754517,goddess
3,DATASET/TRAIN/goddess/00000115.jpg,0.4615442454814911,0.32156193256378174,0.47195324301719666,0.31122836470603943,0.48020532727241516,0.31230998039245605,0.4886687397956848,0.3134530186653137,0.4477800130844116,0.31123223900794983,0.43867963552474976,0.3124210834503174,0.4290257692337036,0.3137392997741699,0.5045921206474304,0.32534393668174744,0.4201810657978058,0.32896482944488525,0.48012790083885193,0.34117937088012695,0.44948917627334595,0.3434104919433594,0.5612941384315491,0.4106290340423584,0.3787885010242462,0.3933839499950409,0.6594039797782898,0.4269973933696747,0.2506352961063385,0.4100690484046936,0.7927508354187012,0.39701294898986816,0.12342585623264313,0.38820964097976685,0.843694269657135,0.3865264654159546,0.07439208775758743,0.3749307692050934,0.8469020128250122,0.378732830286026,0.08653699606657028,0.3783116936683655,0.829990565776825,0.386319100856781,0.09280139952898026,0.38312631845474243,0.5212588906288147,0.6367835402488708,0.4184967279434204,0.6304367184638977,0.7180755734443665,0.6580225825309753,0.21362432837486267,0.6581740975379944,0.6992264986038208,0.8346359729766846,0.2161688208580017,0.8457568883895874,0.671671986579895,0.8742865324020386,0.2459896206855774,0.8738225698471069,0.7429262399673462,0.9117945432662964,0.15349972248077393,0.9197183847427368,goddess
4,DATASET/TRAIN/goddess/00000358.jpg,0.5012353658676147,0.425915390253067,0.5092504620552063,0.4067896902561188,0.5125280618667603,0.4078144133090973,0.5160123705863953,0.408937007188797,0.5006899833679199,0.4038982689380646,0.49757394194602966,0.4030567407608032,0.49465516209602356,0.402566134929657,0.5417954921722412,0.4077851474285126,0.4938782751560211,0.41738656163215637,0.5073527693748474,0.4392659366130829,0.49765196442604065,0.438568115234375,0.5875909924507141,0.4626619517803192,0.4702896475791931,0.4604019820690155,0.5552583336830139,0.5189223885536194,0.46605366468429565,0.4466709792613983,0.5703228116035461,0.47669264674186707,0.4772593677043915,0.3479790687561035,0.5690876245498657,0.47287607192993164,0.48544415831565857,0.31782084703445435,0.5706951022148132,0.45611751079559326,0.48354098200798035,0.30908632278442383,0.5685287117958069,0.4550774097442627,0.48280099034309387,0.3198959231376648,0.5485859513282776,0.6424010992050171,0.49063074588775635,0.6380583047866821,0.6140478253364563,0.7072845101356506,0.40058207511901855,0.7188718318939209,0.6542649865150452,0.8523568511009216,0.35874369740486145,0.8426952958106995,0.6525169610977173,0.8560758233070374,0.35851752758026123,0.8602745532989502,0.6794825196266174,0.9194780588150024,0.33257004618644714,0.9020556807518005,goddess
5,DATASET/TRAIN/goddess/00000401.jpg,0.4661388099193573,0.4365546703338623,0.47343307733535767,0.41017627716064453,0.4820201098918915,0.4081239104270935,0.4905529320240021,0.4062931537628174,0.4506046772003174,0.4152223765850067,0.44173958897590637,0.41663840413093567,0.4330291748046875,0.41812965273857117,0.5055272579193115,0.413221538066864,0.4260781407356262,0.4284299612045288,0.4888751208782196,0.45384344458580017,0.4587201178073883,0.4591731131076813,0.6337685585021973,0.48432254791259766,0.33246996998786926,0.49994364380836487,0.6989375352859497,0.5905211567878723,0.2289392501115799,0.5758879780769348,0.5736884474754333,0.549705445766449,0.33037129044532776,0.5314566493034363,0.5418754816055298,0.5453948974609375,0.357252299785614,0.5303929448127747,0.5288981199264526,0.5077741742134094,0.3711632192134857,0.49830129742622375,0.5308268070220947,0.5122873187065125,0.3701401650905609,0.4999760389328003,0.5497782230377197,0.7390493750572205,0.3693089187145233,0.7482842803001404,0.6224620938301086,0.7748619318008423,0.354612797498703,0.7546913027763367,0.5507811903953552,0.8321618437767029,0.4539431631565094,0.8374746441841125,0.5471599698066711,0.8241025805473328,0.4919019937515259,0.8424414992332458,0.5268575549125671,0.9307968020439148,0.4139220416545868,0.9209707379341125,goddess
6,DATASET/TRAIN/goddess/00000204.jpg,0.2805900573730469,0.19210951030254364,0.319888174533844,0.1584605574607849,0.3492671549320221,0.15875940024852753,0.3759878873825073,0.1605667620897293,0.2280007004737854,0.16345162689685822,0.1998823881149292,0.16660629212856293,0.17436039447784424,0.16939522325992584,0.40642234683036804,0.16983169317245483,0.12875717878341675,0.18541091680526733,0.3390219211578369,0.23227590322494507,0.23621080815792084,0.23961873352527618,0.45554792881011963,0.2876763343811035,0.07798100262880325,0.3133203089237213,0.5805056691169739,0.47803038358688354,0.16335856914520264,0.5338312387466431,0.5752537250518799,0.48805397748947144,0.37954607605934143,0.5162014961242676,0.5797234177589417,0.5048475861549377,0.4489881992340088,0.5334556102752686,0.5613313317298889,0.4683784246444702,0.42832306027412415,0.4953753650188446,0.5405351519584656,0.4642678499221802,0.41290199756622314,0.49048638343811035,0.3631765842437744,0.6598416566848755,0.1458132266998291,0.6763451099395752,0.5933347940444946,0.7288286685943604,0.1950291246175766,0.8056854605674744,0.45594730973243713,0.874162495136261,0.3018002510070801,0.9438442587852478,0.4271910488605499,0.8847554326057434,0.3233410716056824,0.9478933215141296,0.4756413996219635,0.9841991066932678,0.3207513689994812,1.064573049545288,goddess
7,DATASET/TRAIN/goddess/00000198.jpg,0.5135271549224854,0.5854423642158508,0.5206153988838196,0.5463994145393372,0.5274146795272827,0.5378116965293884,0.5342380404472351,0.5301442742347717,0.5010086894035339,0.5662544965744019,0.4951346516609192,0.5713989734649658,0.48939651250839233,0.5764641165733337,0.5545638799667358,0.5177146196365356,0.4872902035713196,0.5765008926391602,0.5335281491279602,0.5901246666908264,0.5113155841827393,0.6136060953140259,0.6331079006195068,0.5568870902061462,0.4284519851207733,0.620576024055481,0.6405231952667236,0.4298899471759796,0.29824137687683105,0.45310062170028687,0.5465101003646851,0.266924649477005,0.24115455150604248,0.2065233588218689,0.5388935208320618,0.17858104407787323,0.21301427483558655,0.15026533603668213,0.5314978361129761,0.1337508261203766,0.2562425136566162,0.11336193233728409,0.5375552177429199,0.14901559054851532,0.28720754384994507,0.17193898558616638,0.5832027196884155,0.8568212985992432,0.42922243475914,0.8731541633605957,0.5877158045768738,1.403588891029358,0.4210493266582489,1.368613362312317,0.5928215384483337,1.9471862316131592,0.4444175958633423,1.9479682445526123,0.5884037017822266,2.017979860305786,0.45367783308029175,2.0201900005340576,0.5892356634140015,2.144366979598999,0.47171294689178467,2.134535312652588,goddess
8,DATASET/TRAIN/goddess/00000145.jpg,0.4688413441181183,0.35211119055747986,0.48541951179504395,0.31350770592689514,0.4966157078742981,0.3171592950820923,0.5077803730964661,0.32011502981185913,0.4557552933692932,0.3061997592449188,0.4469231069087982,0.3068773150444031,0.4354706108570099,0.329158216714859,0.5185534358024597,0.33718374371528625,0.43212878704071045,0.35953816771507263,0.4889165461063385,0.39016851782798767,0.4543614089488983,0.3914654552936554,0.5953248739242554,0.4729692041873932,0.3791031837463379,0.4778728485107422,0.6267592310905457,0.579412043094635,0.28122180700302124,0.6201198697090149,0.5196911692619324,0.3698842525482178,0.3226628601551056,0.6006715893745422,0.4990554749965668,0.3220253884792328,0.32639068365097046,0.6065115928649902,0.4937693476676941,0.2821359932422638,0.3429662883281708,0.5794973969459534,0.4941328763961792,0.3211929500102997,0.3469436764717102,0.5853939056396484,0.5325332283973694,0.8056665062904358,0.34690061211586,0.8097822070121765,0.6438500285148621,1.2737921476364136,0.24738553166389465,1.2452017068862915,0.5268747806549072,1.7219866514205933,0.3459063172340393,1.808174729347229,0.49902671575546265,1.758989691734314,0.36933839321136475,1.8644742965698242,0.505565881729126,1.937310814857483,0.3875252306461334,2.040353775024414,goddess
9,DATASET/TRAIN/goddess/00000219.jpg,0.4935178756713867,0.20726928114891052,0.5117795467376709,0.1690707504749298,0.5219055414199829,0.16974762082099915,0.5301996469497681,0.17018578946590424,0.4829615652561188,0.1659468412399292,0.4709356725215912,0.16312289237976074,0.45935678482055664,0.1605699062347412,0.5468089580535889,0.1855459362268448,0.44770941138267517,0.16913510859012604,0.5108962655067444,0.24456378817558289,0.4757119119167328,0.23884816467761993,0.6036607623100281,0.3548519015312195,0.4090784192085266,0.31716594099998474,0.6358550786972046,0.5363978743553162,0.362942099571228,0.49948155879974365,0.5492362976074219,0.44795483350753784,0.43723633885383606,0.43167153000831604,0.5269585847854614,0.43315476179122925,0.4425215721130371,0.4050738215446472,0.588565468788147,0.3995155096054077,0.4475846290588379,0.3902705907821655,0.5299482941627502,0.4214968681335449,0.4508807361125946,0.39807671308517456,0.5771531462669373,0.6867214441299438,0.43280237913131714,0.6763741374015808,0.7023187279701233,0.7416876554489136,0.28389042615890503,0.7471662759780884,0.4072273373603821,0.8234184980392456,0.6398491859436035,0.8369141221046448,0.38282638788223267,0.810991108417511,0.6842775344848633,0.793339729309082,0.25698140263557434,0.8724128007888794,0.7624347805976868,0.902313232421875,goddess
