,FileName,RightElbowAngle,LeftElbowAngle,RightHandAngle,LeftHandAngle,RightKneeAngle,LeftKneeAngle,RightLegAngle,LeftLegAngle,target
0,DATASET/TRAIN/goddess/00000112.jpg,254.71961943222954,95.7565699005906,278.09314523646685,81.81944447481646,164.56227421418367,226.45599982610707,141.61397410137278,251.36823584061102,goddess
1,DATASET/TRAIN/goddess/00000190.jpg,161.66020317803623,203.50875680465265,175.86546799233608,171.23187111198882,155.17069049098345,171.75813154426558,344.95915940630624,346.7931064418485,goddess
2,DATASET/TRAIN/goddess/00000348.jpg,164.9293134915194,128.0451480407103,343.51171818122407,96.99517179450713,306.5092134682574,313.6799212320534,29.378238897876678,49.184764105428485,goddess
3,DATASET/TRAIN/goddess/00000115.jpg,184.73497778283715,155.8490694631291,268.2656089293265,93.8564100821206,133.4847203260682,218.59313737402684,103.2672170005714,251.09353572660748,goddess
4,DATASET/TRAIN/goddess/00000358.jpg,229.3455560209367,108.58806685720975,278.3132972248662,76.44376544558732,171.68503025930437,207.78017017553412,152.4153363411511,222.7809669368382,goddess
5,DATASET/TRAIN/goddess/00000401.jpg,210.31638543726538,152.20430077545902,278.6419398995257,89.28719578712291,146.23468959659746,271.3678135389953,95.17247759880792,273.53586580630423,goddess
6,DATASET/TRAIN/goddess/00000204.jpg,185.82979684783805,170.42385581327534,330.31065311144755,31.722733909528607,266.69194368141103,355.24093888639595,118.38080177400906,232.94355920666183,goddess
7,DATASET/TRAIN/goddess/00000198.jpg,232.48574707166125,134.43072045400248,267.48055070985345,110.67710279920836,168.66137770627512,198.0122216138161,147.14673175593447,209.10566054388084,goddess
8,DATASET/TRAIN/goddess/00000145.jpg,191.95758821799052,170.49859224359741,349.7385879889805,15.55856449369269,152.5174960150351,210.71602152924643,134.94039424038158,234.20247642829395,goddess
9,DATASET/TRAIN/goddess/00000219.jpg,67.35117744564944,287.306410277555,343.9414515225641,21.815003460847898,168.533222558017,210.2274184470353,143.32440232244687,232.16493732258098,goddess
10,DATASET/TRAIN/goddess/00000366.jpg,242.90962390466527,112.67144434871236,264.87206062853943,93.99998423207022,152.53926128442885,214.70808651616076,138.46897187880273,233.39725282049807,goddess
11,DATASET/TRAIN/goddess/00000385.jpg,190.68457167478095,177.1678287225159,199.45839208162448,168.73439084159673,151.35284096670603,227.80530878697783,133.9675829820524,238.4935669107507,goddess
12,DATASET/TRAIN/goddess/00000379.jpg,58.69725811479468,0.0,0.0,0.0,58.34272849258536,0.0,0.0,0.0,goddess
13,DATASET/TRAIN/goddess/00000137.jpg,246.81646005450432,145.96430704188364,290.56191019456503,64.75171300183818,123.87530446031678,243.50139213310572,102.66201745936826,283.297267566324,goddess
14,DATASET/TRAIN/goddess/00000106.jpg,228.00133254774158,121.34256774666471,255.83693918627236,100.74415704994547,165.5685232068281,217.0952514275619,142.80551086929762,227.7720522284168,goddess
15,DATASET/TRAIN/goddess/00000392.jpg,221.26569628429027,121.49853351994803,257.6325752738741,80.06668271083012,175.34907838135214,207.04409827532166,144.08099307183835,224.92193207427277,goddess
